v1,v2,Unnamed: 2,Unnamed: 3,Unnamed: 4
ham,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,,,
ham,"Jay told me already, will do",,,
spam,Congratulations ur awarded either å£500 of CD gift vouchers & Free entry 2 our å£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,,,
ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",,,
ham,"Haha yeah I see that now, be there in a sec",,,
ham,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,,,
ham,Okay... I booked all already... Including the one at bugis.,,,
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,,,
ham,"Yeah, probably here for a while",,,
ham,Lara said she can loan me  &lt;#&gt; .,,,
ham,Why you Dint come with us.,,,
ham,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... ,,,
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,,,
ham,Lol alright i was thinkin that too haha,,,
ham,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\""""",,,
ham,Lmao ok I wont be needing u to do my hair anymore.,,,
spam,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML", PO Box 5249," MK17 92H. 450Ppw 16""",
ham,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",,,
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",,,
ham,Tmrw. Im finishing 9 doors,,,
ham,R u sure they'll understand that! Wine * good idea just had a slurp!,,,
ham,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",,,
ham,How much are we getting?,,,
ham,And you! Will expect you whenever you text! Hope all goes well tomo ,,,
ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,,,
ham,"Its ok chikku, and its my 1 of favourite song..:-)",,,
ham,I love ya too but try and budget your money better babe. Gary would freak on me if he knew,,,
ham,Then i buy.,,,
ham,Leave it wif me lar... ÌÏ wan to carry meh so heavy... Is da num 98321561 familiar to Ì_?,,,
ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,,,
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),,,
ham,Babe ? I lost you ... Will you try rebooting ?,,,
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",,,
spam,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,,,
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,,,
spam,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",,,
ham,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",,,
ham,Okie...,,,
ham,"I'm in a meeting, call me later at",,,
ham,Mm i had my food da from out,,,
ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,,,
ham,Not..tel software name..,,,
ham,"Tee hee. Off to lecture, cheery bye bye.",,,
ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,,,
ham,I'm not sure if its still available though,,,
ham,No b4 Thursday,,,
ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",,,
ham,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,,,
ham,"Yo, any way we could pick something up tonight?",,,
ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,,,
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,,,
spam,Phony å£350 award - Todays Voda numbers ending XXXX are selected to receive a å£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,,,
ham,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,,,
ham,"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-).""",,,
ham,Wat r u doing?,,,
spam,CDs 4u: Congratulations ur awarded å£500 of CD gift vouchers or å£125 gift guaranteed & Freeentry 2 å£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,,,
ham,Come to mahal bus stop.. &lt;DECIMAL&gt;,,,
spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,,,
ham,Or ill be a little closer like at the bus stop on the same street,,,
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,,,
ham,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,,,
ham,;-) ok. I feel like john lennon.,,,
ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,,,
ham,Customer place i will call you,,,
ham,Cuz ibored. And don wanna study,,,
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",,,
ham,Gud mrng dear have a nice day,,,
ham,Do you still have the grinder?,,,
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",,,
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",,,
ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",,,
spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,,,
ham,Sorry about that this is my mates phone and i didnt write it love Kate,,,
ham,Yup ok...,,,
ham,LOL that would be awesome payback.,,,
ham,Serious? What like proper tongued her,,,
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,,,
ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,,,
ham,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",,,
ham,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),,,
spam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",,,
ham,How r Ì_ going to send it to me?,,,
ham,"Ok, be careful ! Don't text and drive !",,,
ham,I am in office:)whats the matter..msg me now.i will call you at break:).,,,
spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",,,
ham,"I guess you could be as good an excuse as any, lol.",,,
ham,Eatin my lunch...,,,
ham,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,,,
ham,Try neva mate!!,,,
ham,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",,,
ham,how tall are you princess?,,,
spam,Congratulations YOU'VE Won. You're a Winner in our August å£1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,,,
ham,Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.,,,
ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,,,
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,,,
ham,Pls help me tell Ashley that i cant find her number oh,,,
ham,Ok i vl..do u know i got adsense approved..,,,
ham,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,,,
ham,"Pls send me a comprehensive mail about who i'm paying, when and how much.",,,
spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,,,
spam,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 å£1.50perWKsub,,,
ham,Yup song bro. No creative. Neva test quality. He said check review online.,,,
ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",,,
spam,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,,,
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,,,
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,,,
ham,Still chance there. If you search hard you will get it..let have a try :),,,
ham,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",,,
ham,Long time. You remember me today.,,,
ham,"Sorry, I'll call later",,,
spam,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",,,
ham,No problem baby. Is this is a good time to talk? I called and left a message.,,,
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,,,
ham,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit,,,
ham,Hope you are having a good week. Just checking in,,,
ham,Wa... U so efficient... Gee... Thanx...,,,
ham,dont make ne plans for nxt wknd coz she wants us to come down then ok,,,
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",,,
ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,,,
ham,Lol no. Just trying to make your day a little more interesting,,,
spam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,,,
ham,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",,,
ham,Was it something u ate?,,,
ham,Do you always celebrate NY's with your family ?,,,
ham,Is there coming friday is leave for pongal?do you get any news from your work place.,,,
spam,You have 1 new voicemail. Please call 08719181513.,,,
ham,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",,,
ham,"\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\""""",,,
ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",,,
ham,"I'm in a meeting, call me later at",,,
ham,Mm so you asked me not to call radio,,,
ham,"Haha good to hear, I'm officially paid and on the market for an 8th",,,
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,,,
ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?",,,
spam,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,,,
spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",,,
ham,Left dessert. U wan me 2 go suntec look 4 u?,,,
ham,ÌÏ give me some time to walk there.,,,
ham,Pls call me da. What happen.,,,
ham,"Sorry, I'll call later",,,
ham,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),,,
